CASE_NUMBER,CASE_DATE,CASE_ADDRESS,CASE_STATUS,DESCRIPTION,VICT_TYPE,vict_type_generic,case_vict_type_generic,weapon_inferred,name_is_vague,null_dob,age_at_case,RACE,SEX,person_uid_is_custom_match,person_uid
15V0450,2015-10-19,3000 INDEPENDENCE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,63de8b98b0
15V0451,2015-10-19,1000 W LAFAYETTE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,17,BLACK,MALE,0,610dbc644b
15H0260,2015-10-20,1100 POPLAR GROVE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,35,BLACK,MALE,0,f962c4deed
15V0452,2015-10-20,1502 N KENWOOD AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,48,BLACK,MALE,0,a5b20388a5
15V0453,2015-10-20,1300 HERKIMER ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,52,BLACK,MALE,0,cf69722f20
15V0453,2015-10-20,1300 HERKIMER ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,51,BLACK,MALE,0,de80e55eda
15V0455,2015-10-20,1800 N FULTON AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,594125cc2e
15V0455,2015-10-20,1800 N FULTON AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,FEMALE,0,c1dff31fb9
15H0261,2015-10-21,3600 PULASKI HWY,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,24,BLACK,MALE,0,40f607694e
15V0456,2015-10-21,400 S VINCENT ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,54,BLACK,MALE,0,09fe85d69d
15V0456,2015-10-21,400 S VINCENT ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,22,WHITE,MALE,0,334b95a77a
15H0262,2015-10-22,1400 GORSUCH AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,31,BLACK,MALE,0,4448816dbf
15H0263,2015-10-22,2000 MC KEAN AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,5d2613bbac
15H0263,2015-10-22,2000 MC KEAN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,24,BLACK,FEMALE,0,6207eb04df
15V0457,2015-10-22,3900 FAIRFAX RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,60a0b10c8f
15V0458,2015-10-22,1200 BAYARD ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,673cd23922
15V0459,2015-10-22,22 S GREENE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,36,BLACK,MALE,0,ac28c3e405
15V0461,2015-10-23,5300 LOCH RAVEN BLVD,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,17,BLACK,MALE,0,4eb1ea0f1c
15V0462,2015-10-23,1800 N ROSEDALE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,45,BLACK,MALE,0,2270d22d00
15V0462,2015-10-23,1800 N ROSEDALE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,39f5dcdeb8
15V0464,2015-10-23,1300 E LAFAYETTE AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,26,BLACK,MALE,0,0860d67558
15V0464,2015-10-23,1300 E LAFAYETTE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,29,BLACK,MALE,0,219cfa2f27
15V0464,2015-10-23,1300 E LAFAYETTE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,1,974f67076c
15H0264,2015-10-24,1800 AISQUITH ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,e5ae2025cb
15V0465,2015-10-24,5000 PALMER AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,29,BLACK,MALE,0,eca8b78e49
15V0465,2015-10-24,5000 PALMER AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,90e2e7bb73
15H0265,2015-10-25,100 S SCHROEDER ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,36,BLACK,MALE,0,ecd1104439
15H0266,2015-10-25,1500 MC KEAN AV,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,20,BLACK,MALE,0,1717760680
15H0266,2015-10-25,1500 MC KEAN AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,34,WHITE,MALE,0,d460391e6f
15H0267,2015-10-25,2901 GARRISON BLVD,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,32,BLACK,MALE,0,86ac93a680
15H0268,2015-10-26,5400 MOORES RUN DR,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,0d40f2eeee
15H0270,2015-10-27,1500 RUTLAND AV,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,8727b1e67a
15H0270,2015-10-27,1500 RUTLAND AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,20,BLACK,MALE,0,f14b4cb3c1
15V0467,2015-10-27,1800 N PORT ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,37,BLACK,MALE,0,b74d29e377
15V0468,2015-10-29,5400 MOORES RUN DR,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,1,4755107118
15V0468,2015-10-29,5400 MOORES RUN DR,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,1,021d213971
15H0272,2015-10-30,700 E NORTH AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,30,BLACK,MALE,0,001868b860
15H0272,2015-10-30,700 E NORTH AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,d9741de718
15V0470,2015-10-30,700 N ROSE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,ef4db1978e
15V0472,2015-10-31,2600 E PRESTON ST,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,33,BLACK,MALE,0,fb198dfd14
15V0472,2015-10-31,2600 E PRESTON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,38,BLACK,MALE,0,d53acbc93c
15V0473,2015-11-01,3400 RAVENWOOD AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,c334d1d199
15V0473,2015-11-01,3400 RAVENWOOD AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,34,BLACK,MALE,0,9b4aba2da9
15V0474,2015-11-01,1600 DELANO CT,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,43,BLACK,MALE,0,e1207dea56
15V0475,2015-11-02,2500 CECIL AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,34,BLACK,MALE,0,1d7a002d6e
15V0476,2015-11-02,200 BETHEL CT,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,34,BLACK,MALE,0,256919b305
15V0477,2015-11-02,3700 GWYNN OAK AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,36,BLACK,MALE,0,5bf9fabe58
15H0274,2015-11-03,800 LYNDHURST ST,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,23,BLACK,MALE,0,1c882b1f57
15H0274,2015-11-03,800 LYNDHURST ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,23,BLACK,MALE,0,8dddbcd533
15H0275,2015-11-03,1900 PARKSLEY AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,44,BLACK,MALE,0,7ca8672709
15V0478,2015-11-03,300 E 33RD ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,c22f0d3d24
15V0479,2015-11-03,900 N GILMOR ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,b5d32bb7ae
15H0276,2015-11-04,1100 LAURENS ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,9ab01a21e6
15H0276,2015-11-04,1100 LAURENS ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,31,BLACK,MALE,0,e91950e4c2
15H0277,2015-11-04,2200 N FULTON AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,30,BLACK,MALE,1,0614c352ac
15H0277,2015-11-04,2200 N FULTON AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,25,BLACK,MALE,1,6aa73d91d3
15V0481,2015-11-04,2800 HILLDALE AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,17282c9f33
15V0481,2015-11-04,2800 HILLDALE AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,618ee6aad9
15V0482,2015-11-04,3600 LUCILLE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,b0543b945f
15V0483,2015-11-05,3000 KENYON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,b2e4020332
15V0484,2015-11-05,6578 PIONEER DR,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,15,BLACK,MALE,0,7f64599588
15V0484,2015-11-05,6578 PIONEER DR,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,d54b41c11f
15V0484,2015-11-05,6578 PIONEER DR,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,acbdd1a70f
15V0485,2015-11-06,5410 READY AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,52,ASIAN,MALE,0,9ea813cedd
15V0485,2015-11-06,5410 READY AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,OTHER,MALE,0,388417874e
15V0486,2015-11-06,250 W CHASE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,2af6d81f10
15V0488,2015-11-06,2400 KERMIT CT,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,631e72eef9
15V0489,2015-11-06,4000 N ROGERS AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,94efb86878
15V0489,2015-11-06,4000 N ROGERS AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,fc4d3af036
15H0279,2015-11-07,3200 CHESTERFIELD AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,38,BLACK,MALE,0,132daca516
15H0279,2015-11-07,3200 CHESTERFIELD AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,37,BLACK,MALE,0,5782e70f8d
15H0280,2015-11-08,2700 EDMONDSON AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,31,BLACK,MALE,0,5451cf9833
15H0281,2015-11-08,5400 BELAIR RD,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,723250827f
15H0281,2015-11-08,5400 BELAIR RD,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,867c5f536b
15H0282,2015-11-08,8 S GILMOR ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,20,BLACK,MALE,1,ace6dad97c
15H0282,2015-11-08,8 S GILMOR ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,24,BLACK,MALE,0,3a04e1ebcd
15H0283,2015-11-09,3500 PARK HEIGHTS AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,17282c9f33
15H0283,2015-11-09,3500 PARK HEIGHTS AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,b4a0e5d4b6
15V0491,2015-11-09,1209 ASHBURTON ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,5ed31b58a3
15V0491,2015-11-09,1209 ASHBURTON ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,40,BLACK,MALE,0,b14a256fe7
15H0284,2015-11-11,3700 OAKMONT AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,WHITE,MALE,0,a199067995
15V0494,2015-11-11,500 CHATEAU AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,9d5fed2564
15V0494,2015-11-11,500 CHATEAU AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,43,BLACK,MALE,0,be7bbea8eb
15V0495,2015-11-11,1800 E 29TH ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,38,BLACK,MALE,0,d3a549e9ba
15V0496,2015-11-11,1600 LORMAN CT,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,1,,BLACK,MALE,0,1e79a1de00
15V0496,2015-11-11,1600 LORMAN CT,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,31993f10c2
15H0285,2015-11-12,4000 BELWOOD AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,83e9d4a2db
15H0285,2015-11-12,4000 BELWOOD AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,51d826d6e2
15V0497,2015-11-13,500 DOLPHIN ST,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,38,BLACK,MALE,0,03ef0d5edb
15V0497,2015-11-13,500 DOLPHIN ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,36,BLACK,MALE,0,a712256d91
15H0286,2015-11-14,5200 WINDSOR MILL RD,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,38,BLACK,MALE,0,df1fc8cd63
15H0287,2015-11-14,1222 N CAROLINE ST,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,dc54007344
15H0287,2015-11-14,1222 N CAROLINE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,31,BLACK,MALE,0,aca9fdaa2d
15H0288,2015-11-14,001 N BENTALOU ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,32,BLACK,MALE,0,9dfd315cb9
15H0290,2015-11-14,2400 WESTPORT ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,55460ba328
15V0498,2015-11-14,4100 AMOS AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,8f00890082
15V0499,2015-11-14,600 S MACON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,WHITE,MALE,0,4aae8c3ba2
15V0501,2015-11-14,1200 EDMONDSON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,83873dfff9
15H0291,2015-11-15,3500 E BALTIMORE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,24,WHITE,FEMALE,0,4a7a466dda
15H0291,2015-11-15,3500 E BALTIMORE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,38,BLACK,MALE,0,93e3dabe8d
15V0503,2015-11-15,143 N BROADWAY,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,9e768d73ac
15V0503,2015-11-15,143 N BROADWAY,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,4192ff8dbf
15V0504,2015-11-15,2500 W LOMBARD ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,1cad2b526e
15V0505,2015-11-15,900 STOLL ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,6fc51e16ff
15V0506,2015-11-15,5400 FRANKFORD AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,288e5ccd15
15V0507,2015-11-15,001 S BEECHFIELD AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,94129fbef9
15H0292,2015-11-16,5356 SINCLAIR LA,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,24,BLACK,MALE,0,0e05fd2ed2
15H0292,2015-11-16,5356 SINCLAIR LA,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,37,BLACK,MALE,0,12d7c4da66
15H0293,2015-11-16,1200 N EDEN ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,23,BLACK,MALE,0,e8bc87f149
15H0294,2015-11-16,3115 NORMOUNT AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,958a881601
15V0508,2015-11-16,1500 PLUM ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,1e7db3c9a7
15V0509,2015-11-17,2000 WOODBOURNE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,1,,BLACK,MALE,0,c217e6550f
15H0295,2015-11-18,3200 BELAIR RD,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,93481814d3
15V0510,2015-11-18,400 W MULBERRY ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,50,BLACK,MALE,0,57e97fd0fb
15H0296,2015-11-19,2600 W FAIRMOUNT AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,44,BLACK,MALE,0,7cb1020db8
15H0297,2015-11-20,500 ANNABEL AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,1247ffc21f
15H0297,2015-11-20,500 ANNABEL AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,22,BLACK,FEMALE,0,fbc057d22f
15H0298,2015-11-21,1500 SCHOOL ST,OPEN,PERSON OF INTEREST,,,HOMICIDE + NON FATAL SHOOTING,Firearm,1,0,29,BLACK,MALE,0,7e373a7d29
15H0298,2015-11-21,1500 SCHOOL ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,14,BLACK,MALE,0,36088bacbb
15H0298,2015-11-21,1500 SCHOOL ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,50b9ca49ee
15H0298,2015-11-21,1500 SCHOOL ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,969e735e35
15H0298,2015-11-21,1500 SCHOOL ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,15,BLACK,MALE,0,c85066a450
15V0511,2015-11-21,3100 ERDMAN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,ec1fc042fa
15V0512,2015-11-21,2800 HARLEM AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,79042ac3a1
15V0513,2015-11-21,500 N GLOVER ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,80fb2aab61
15V0514,2015-11-22,5300 CUTHBERT AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,34,BLACK,MALE,0,58e0de9500
15V0515,2015-11-23,2100 WOODBOURNE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,9de0d241ae
15V0516,2015-11-23,201 E UNIVERSITY PKWY,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,4cb71f8140
15V0517,2015-11-24,2600 MAISEL ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,1d863fd867
15V0517,2015-11-24,2600 MAISEL ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,6d81d4a18b
15V0517,2015-11-24,2600 MAISEL ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,51,BLACK,MALE,0,995b4141ba
15V0518,2015-11-24,700 VINE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,13,BLACK,MALE,0,5a91765efc
15V0518,2015-11-24,700 VINE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,14,BLACK,MALE,0,0f70aec272
15V0519,2015-11-24,738 DENISON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,38,BLACK,MALE,0,0439e55a9a
15V0520,2015-11-25,4700 GREENSPRING AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,4c3ec8d5d7
15V0520,2015-11-25,4700 GREENSPRING AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,36,BLACK,MALE,0,94efb86878
15V0520,2015-11-25,4700 GREENSPRING AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,4c3ec8d5d7
15V0520,2015-11-25,4700 GREENSPRING AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,40,BLACK,FEMALE,0,f8d201e8dc
15V0521,2015-11-26,2800 ROUND RD,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,19,BLACK,MALE,0,8d846c86ff
15V0521,2015-11-26,2800 ROUND RD,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,9e64c448d8
15H0299,2015-11-28,612 S MONROE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,29,HISPANIC,MALE,0,d7b30b79ef
15H0300,2015-11-29,2001 DENISON ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,23,BLACK,MALE,0,eeba944d7e
15V0522,2015-11-29,2700 WILKENS AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,0745505a08
15V0522,2015-11-29,2700 WILKENS AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,40,BLACK,MALE,0,ba63f8575c
